event_type,event_cause,latitude,longitude,requires_road_closure,start_datetime,status,corridor,priority,police_station,zone,junction,hour,weekday,is_weekend,fingerprint
unplanned,vehicle_breakdown,13.2017067,77.66236,False,2024-01-15 19:18:11.031000+00:00,closed,Non-corridor,Low,Devanahalli Airport,Unknown,Unknown,19.0,Monday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Devanahalli Airport
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 19.0
    Day: Monday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9850363,77.5241577,False,2024-01-15 20:33:58.446000+00:00,closed,Magadi Road,High,Kamakshipalya,West Zone 2,Unknown,20.0,Monday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Magadi Road
    Police Station: Kamakshipalya
    Zone: West Zone 2
    Priority: High
    Road Closure: False
    Hour: 20.0
    Day: Monday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9927975,77.5854984,False,2024-01-15 19:13:12.330000+00:00,closed,Bellary Road 1,High,High ground,Central Zone 2,Unknown,19.0,Monday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Bellary Road 1
    Police Station: High ground
    Zone: Central Zone 2
    Priority: High
    Road Closure: False
    Hour: 19.0
    Day: Monday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0483716,77.6453954,False,2024-01-15 21:39:24.365000+00:00,closed,Non-corridor,Low,Hennuru,East Zone 2,Unknown,21.0,Monday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Hennuru
    Zone: East Zone 2
    Priority: Low
    Road Closure: False
    Hour: 21.0
    Day: Monday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0586717,77.632895,False,2023-12-18 00:13:21.126000+00:00,closed,Hennur Main Road,High,Hennuru,North Zone 1,Unknown,0.0,Monday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Hennur Main Road
    Police Station: Hennuru
    Zone: North Zone 1
    Priority: High
    Road Closure: False
    Hour: 0.0
    Day: Monday
    Weekend: False
    "
unplanned,pot_holes,12.8760267,77.616725,False,2024-01-15 21:40:02.334000+00:00,active,Non-corridor,Low,Hulimavu,South Zone 1,Unknown,21.0,Monday,False,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Non-corridor
    Police Station: Hulimavu
    Zone: South Zone 1
    Priority: Low
    Road Closure: False
    Hour: 21.0
    Day: Monday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.922265,77.65903,False,2024-01-15 20:22:07.923000+00:00,closed,ORR East 1,High,Bellandur,Central Zone 1,Unknown,20.0,Monday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR East 1
    Police Station: Bellandur
    Zone: Central Zone 1
    Priority: High
    Road Closure: False
    Hour: 20.0
    Day: Monday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0601454,77.4622716,False,2024-01-15 20:30:38.414000+00:00,closed,Non-corridor,Low,No Police Station,Unknown,Unknown,20.0,Monday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: No Police Station
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 20.0
    Day: Monday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.026353,77.544093,False,2024-01-15 22:27:00.844000+00:00,closed,Tumkur Road,High,Yeshwanthpura,West Zone 1,Unknown,22.0,Monday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Tumkur Road
    Police Station: Yeshwanthpura
    Zone: West Zone 1
    Priority: High
    Road Closure: False
    Hour: 22.0
    Day: Monday
    Weekend: False
    "
planned,construction,13.1093993,77.5802387,False,2023-12-18 00:29:11.685000+00:00,closed,Non-corridor,Low,Yelahanka,North Zone 2,Unknown,0.0,Monday,False,"
    Event Type: planned
    Cause: construction
    Corridor: Non-corridor
    Police Station: Yelahanka
    Zone: North Zone 2
    Priority: Low
    Road Closure: False
    Hour: 0.0
    Day: Monday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0619678,77.4600323,False,2024-01-15 23:31:05.664000+00:00,closed,Non-corridor,Low,No Police Station,Unknown,Unknown,23.0,Monday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: No Police Station
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 23.0
    Day: Monday
    Weekend: False
    "
unplanned,procession,13.0550629,77.6006986,False,2023-12-18 05:07:07.889000+00:00,closed,Non-corridor,Low,Hebbala,North Zone 1,Unknown,5.0,Monday,False,"
    Event Type: unplanned
    Cause: procession
    Corridor: Non-corridor
    Police Station: Hebbala
    Zone: North Zone 1
    Priority: Low
    Road Closure: False
    Hour: 5.0
    Day: Monday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.019575,77.709155,False,2023-12-18 04:29:17.769000+00:00,closed,Non-corridor,Low,K.R. Pura,East Zone 2,Unknown,4.0,Monday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: K.R. Pura
    Zone: East Zone 2
    Priority: Low
    Road Closure: False
    Hour: 4.0
    Day: Monday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0640157,77.6502052,False,2023-12-18 02:51:59.895000+00:00,closed,Non-corridor,Low,Hennuru,East Zone 2,Unknown,2.0,Monday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Hennuru
    Zone: East Zone 2
    Priority: Low
    Road Closure: False
    Hour: 2.0
    Day: Monday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.8853097,77.5431212,False,2024-01-15 21:26:24.159000+00:00,closed,Non-corridor,Low,Thalagattapura,South Zone 1,Unknown,21.0,Monday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Thalagattapura
    Zone: South Zone 1
    Priority: Low
    Road Closure: False
    Hour: 21.0
    Day: Monday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.06034,77.4622015,False,2024-01-15 20:42:51.233000+00:00,closed,Non-corridor,Low,No Police Station,Unknown,Unknown,20.0,Monday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: No Police Station
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 20.0
    Day: Monday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9962297,77.5847552,False,2024-01-15 23:22:56.550000+00:00,closed,Bellary Road 1,High,High ground,Central Zone 2,Unknown,23.0,Monday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Bellary Road 1
    Police Station: High ground
    Zone: Central Zone 2
    Priority: High
    Road Closure: False
    Hour: 23.0
    Day: Monday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.98704927,77.49115508,False,2023-12-18 20:54:19.968000+00:00,closed,Magadi Road,High,Kamakshipalya,West Zone 1,Unknown,20.0,Monday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Magadi Road
    Police Station: Kamakshipalya
    Zone: West Zone 1
    Priority: High
    Road Closure: False
    Hour: 20.0
    Day: Monday
    Weekend: False
    "
planned,construction,12.9694324,77.7005944,False,2023-12-18 21:02:38.892000+00:00,closed,ORR East 2,High,HAL Old Airport,East Zone 1,Unknown,21.0,Monday,False,"
    Event Type: planned
    Cause: construction
    Corridor: ORR East 2
    Police Station: HAL Old Airport
    Zone: East Zone 1
    Priority: High
    Road Closure: False
    Hour: 21.0
    Day: Monday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0058476,77.593119,False,2024-01-28 05:01:38.284000+00:00,closed,Non-corridor,Low,R.T. Nagar,Unknown,Unknown,5.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: R.T. Nagar
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 5.0
    Day: Sunday
    Weekend: True
    "
planned,public_event,12.946188,77.6186813,True,2024-01-28 06:24:56.790000+00:00,closed,Non-corridor,Low,Adugodi,Unknown,Unknown,6.0,Sunday,True,"
    Event Type: planned
    Cause: public_event
    Corridor: Non-corridor
    Police Station: Adugodi
    Zone: Unknown
    Priority: Low
    Road Closure: True
    Hour: 6.0
    Day: Sunday
    Weekend: True
    "
unplanned,pot_holes,12.8212943,77.6872574,False,2023-12-18 22:24:32.361000+00:00,closed,Non-corridor,Low,Electronic City,Unknown,Unknown,22.0,Monday,False,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Non-corridor
    Police Station: Electronic City
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 22.0
    Day: Monday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9662718,77.7022875,False,2023-12-18 18:52:02.476000+00:00,closed,ORR East 2,High,HAL Old Airport,East Zone 1,Unknown,18.0,Monday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR East 2
    Police Station: HAL Old Airport
    Zone: East Zone 1
    Priority: High
    Road Closure: False
    Hour: 18.0
    Day: Monday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.1174,77.6086525,False,2024-01-16 05:10:07.841000+00:00,closed,Bellary Road 2,High,Yelahanka,North Zone 2,Unknown,5.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Bellary Road 2
    Police Station: Yelahanka
    Zone: North Zone 2
    Priority: High
    Road Closure: False
    Hour: 5.0
    Day: Tuesday
    Weekend: False
    "
unplanned,others,13.04227,77.5447417,False,2024-01-28 09:00:28.774000+00:00,closed,ORR North 2,High,Jalahalli,Unknown,Unknown,9.0,Sunday,True,"
    Event Type: unplanned
    Cause: others
    Corridor: ORR North 2
    Police Station: Jalahalli
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 9.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.9883469,77.7311829,False,2023-12-18 23:28:49.007000+00:00,closed,Non-corridor,Low,Mahadevapura,East Zone 1,BigBazaar(Whitefield)Junc,23.0,Monday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Mahadevapura
    Zone: East Zone 1
    Priority: Low
    Road Closure: False
    Hour: 23.0
    Day: Monday
    Weekend: False
    "
unplanned,others,12.9405569,77.5247145,False,2024-01-28 19:17:21.661000+00:00,closed,Mysore Road,High,Byatarayanapura,Unknown,Unknown,19.0,Sunday,True,"
    Event Type: unplanned
    Cause: others
    Corridor: Mysore Road
    Police Station: Byatarayanapura
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 19.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.8539011,77.5887307,False,2024-01-28 07:44:52.881000+00:00,closed,Bannerghata Road,High,Hulimavu,Unknown,Unknown,7.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Bannerghata Road
    Police Station: Hulimavu
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 7.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.929715,77.573648,False,2024-01-28 07:02:22.575000+00:00,closed,Non-corridor,Low,Banashankari,Unknown,KR Road-14thCross Junc,7.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Banashankari
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 7.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,13.0499347,77.5927711,False,2024-01-28 19:53:27.164000+00:00,closed,Bellary Road 1,High,Kodigehalli,Unknown,Unknown,19.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Bellary Road 1
    Police Station: Kodigehalli
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 19.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,13.0499687,77.5927075,False,2024-01-28 19:55:16.124000+00:00,closed,Bellary Road 1,High,Kodigehalli,Unknown,Unknown,19.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Bellary Road 1
    Police Station: Kodigehalli
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 19.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,13.0234644,77.7152825,False,2024-01-28 21:00:34.362000+00:00,closed,Non-corridor,Low,K.R. Pura,Unknown,Unknown,21.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: K.R. Pura
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 21.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,13.0434917,77.607755,False,2024-01-28 22:37:08.129000+00:00,closed,ORR North 1,High,Hebbala,Unknown,Unknown,22.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR North 1
    Police Station: Hebbala
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 22.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,13.0734717,77.4394717,False,2023-12-21 01:47:57.435000+00:00,closed,Non-corridor,Low,No Police Station,Unknown,Unknown,1.0,Thursday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: No Police Station
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 1.0
    Day: Thursday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9960798,77.6678065,False,2024-01-28 19:20:57.755000+00:00,closed,ORR North 1,High,Banaswadi,Unknown,Unknown,19.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR North 1
    Police Station: Banaswadi
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 19.0
    Day: Sunday
    Weekend: True
    "
unplanned,pot_holes,12.8761,77.616915,False,2024-01-28 22:20:41.905000+00:00,active,Non-corridor,Low,Hulimavu,Unknown,Unknown,22.0,Sunday,True,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Non-corridor
    Police Station: Hulimavu
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 22.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.9599899,77.514338,False,2024-01-28 21:30:08.889000+00:00,closed,Non-corridor,Low,Jnanabharathi,Unknown,Unknown,21.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Jnanabharathi
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 21.0
    Day: Sunday
    Weekend: True
    "
unplanned,congestion,12.9388356,77.7473577,False,2024-01-28 23:45:08.738000+00:00,closed,Non-corridor,Low,Whitefield,Unknown,Unknown,23.0,Sunday,True,"
    Event Type: unplanned
    Cause: congestion
    Corridor: Non-corridor
    Police Station: Whitefield
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 23.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.9603057,77.5875364,False,2023-12-21 05:28:55.499000+00:00,closed,Non-corridor,Low,Halasuru Gate,Central Zone 2,PurnimaTheaterJunc,5.0,Thursday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Halasuru Gate
    Zone: Central Zone 2
    Priority: Low
    Road Closure: False
    Hour: 5.0
    Day: Thursday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9436447,77.6980616,False,2023-12-21 19:10:20.255000+00:00,closed,ORR East 1,High,HAL Old Airport,East Zone 1,Unknown,19.0,Thursday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR East 1
    Police Station: HAL Old Airport
    Zone: East Zone 1
    Priority: High
    Road Closure: False
    Hour: 19.0
    Day: Thursday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.99607,77.6677909,False,2024-01-28 19:22:32.480000+00:00,closed,ORR North 1,High,Banaswadi,Unknown,Unknown,19.0,Sunday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR North 1
    Police Station: Banaswadi
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 19.0
    Day: Sunday
    Weekend: True
    "
unplanned,vehicle_breakdown,12.8768347,77.647564,False,2023-12-22 19:31:32.254000+00:00,closed,Hosur Road,High,Electronic City,South Zone 2,Unknown,19.0,Friday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Hosur Road
    Police Station: Electronic City
    Zone: South Zone 2
    Priority: High
    Road Closure: False
    Hour: 19.0
    Day: Friday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0898727,77.5962391,False,2023-12-22 19:32:40.796000+00:00,closed,Bellary Road 2,High,Yelahanka,North Zone 2,Unknown,19.0,Friday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Bellary Road 2
    Police Station: Yelahanka
    Zone: North Zone 2
    Priority: High
    Road Closure: False
    Hour: 19.0
    Day: Friday
    Weekend: False
    "
unplanned,accident,12.9112378,77.5724542,False,2024-01-29 01:36:34.740000+00:00,closed,Non-corridor,Low,K.S. Layout,Unknown,Unknown,1.0,Monday,False,"
    Event Type: unplanned
    Cause: accident
    Corridor: Non-corridor
    Police Station: K.S. Layout
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 1.0
    Day: Monday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9833776,77.5970218,False,2023-12-22 19:13:10.910000+00:00,closed,CBD 2,High,Cubbon Park,Central Zone 2,IndianExpressJunction,19.0,Friday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: CBD 2
    Police Station: Cubbon Park
    Zone: Central Zone 2
    Priority: High
    Road Closure: False
    Hour: 19.0
    Day: Friday
    Weekend: False
    "
unplanned,others,12.9884603,77.4728075,False,2024-01-29 03:08:26.546000+00:00,closed,Non-corridor,Low,Kamakshipalya,Unknown,Unknown,3.0,Monday,False,"
    Event Type: unplanned
    Cause: others
    Corridor: Non-corridor
    Police Station: Kamakshipalya
    Zone: Unknown
    Priority: Low
    Road Closure: False
    Hour: 3.0
    Day: Monday
    Weekend: False
    "
